a_est_nls,a_se_nls,Tmin_est_nls,Tmin_se_nls,Tmax_est_nls,Tmax_se_nls,Topt_est,Topt_se_delta,a_est_boot,a_se_boot,Tmin_est_boot,Tmin_se_boot,Tmax_est_boot,Tmax_se_boot,starting_a,starting_Tmin,starting_Tmax,which_signif,id
6.889860398164865e-5,4.738351933060711e-6,8.57857635589399,1.1341050425873345,41.331408630686276,0.2000019318796572,34.04663797834367,0.16096151083154764,6.887889549280315e-5,3.3313018194956016e-6,8.543111105138546,0.808153895671904,41.33584043316991,0.14356840658458397,8e-5,10.5,41,all,65
1.8073078453915775e-4,3.545078621575774e-5,14.134463690227827,1.7536122410504786,33.518857034125425,0.2990515419760499,28.690495253300174,0.3136658856699792,1.8126221129644886e-4,2.3036693626444067e-5,14.031489654267553,1.188340355392569,33.546859544423015,0.18955071159013312,1.8e-4,14,33.5,all,66
9.510945460955324e-5,1.141389334534357e-5,14.449865596197423,1.2171917603338838,36.013125246164094,0.04435403000843859,30.700207047211858,0.20604245185829945,9.523892886615817e-5,9.410364109112735e-6,14.419639713344766,1.006113214701551,36.064838418230366,0.03174954651404769,9e-5,14,36,all,68
1.8e-4,1.775525521452149e-4,0.5,15.963250688207589,32,4.372829043894263,25.650492116449662,2.120537352702382,1.8e-4,0,0.5,0,32,0,1.8e-4,0.5,32,all,69
1.3081860600623341e-4,1.5451045993704794e-5,13.741420367382602,0.9312589009049672,33.47393276623303,0.33392531330514763,28.588025759194117,0.22504218271084908,1.3080492237853503e-4,7.926209456418759e-6,13.723961837005204,0.4672158427447922,33.48624025091444,0.17496508739361258,1.3000000000000002e-4,13.5,33.5,"Tmin,Tmax",7
7.531396157266869e-5,3.1155138955418836e-5,-15.516763808475485,13.11001707164697,29.263795265822843,0.5320986914854026,22.260392130480803,0.5444221074523963,7.553142798525121e-5,1.9959057697430336e-5,-18.255802638099134,12.838693190856773,29.30990929751745,0.36579233615031254,1.1e-4,-5,29,Tmax,70
9.413853071589229e-5,7.428934090636315e-5,12.111543058409328,7.154658012602548,42.06044083738945,8.006573757756193,35.111931036166524,5.549537740881359,9.326464387687061e-5,3.7627495668187786e-5,10.545417632383348,6.913978048734682,47.68110212816314,23.306122885827442,1e-4,12.5,41.5,Tmax,71
1.5021403530682373e-4,4.349063824541952e-6,14.169110655790753,0.25278490492050704,32.3235374679421,0.03534659916230336,27.761224686486845,0.04522963220021069,1.5015329286896043e-4,3.1328702165806284e-6,14.16330325109228,0.18054722975076934,32.323213571811614,0.024532698506123586,1.4000000000000001e-4,14,32.5,all,72
1.3923110122521183e-4,7.185357224255436e-5,13.271143410276274,2.4762302073142837,39.73454700629198,7.6062603956978245,33.44324602819175,5.729596260085282,1.346052009872483e-4,4.2635608858981435e-5,12.826188858925203,1.8782776375982027,46.179431324494544,43.89898362679591,1.3000000000000002e-4,13,41,"Tmin,Tmax",73
1.2753031588626123e-4,2.0891527226051347e-5,3.0304233581879707,2.0402117111593077,35.04858184693591,1.1843605381311122,28.359013188190723,0.7992365936855909,1.2710531218927999e-4,1.3331792647923482e-5,2.8927498726402967,1.3517507443032735,35.15269329494634,0.7882061901139089,1.3000000000000002e-4,3.5,35,"a,Tmax",74
1.5941739770649772e-4,1.7323539111793003e-4,10.615162653559844,6.7742995589373285,38.27917007958846,14.334970653386259,31.896746305859402,10.663954365889714,1.5927200293724383e-4,5.821131813640334e-5,9.95599998726133,3.99999624067329,44.65265014443053,29.738919457696007,1.6e-4,10.5,38,none,76
2.1020652114262734e-4,3.186056450056259e-5,13.662183620224775,1.0983774840869667,34.49496099039742,0.732802461667735,29.376147674978597,0.5003360328578293,2.095616761536568e-4,1.9939105526568807e-5,13.60059946364791,0.7017981697727845,34.55877093881441,0.48960664234467244,2.1e-4,13.5,34.5,all,77
2.1429346555549393e-4,4.752278108175237e-5,8.41933558056127,2.456824880126249,31.144507063758155,0.4867919111386396,25.920785552238748,0.36343529966221644,2.1319440788840615e-4,3.0769154821888494e-5,8.162651782978944,1.6339553329506913,31.19100525025537,0.31961453526805506,2.2e-4,8.5,31,"a,Tmax",79
7.09070001599408e-5,2.2779937616661247e-4,-35.05624663458083,176.03614871396968,33.0559026615926,2.4171461619632133,24.404473476452132,4.686529784989296,NA,NA,NA,NA,NA,NA,1.6e-4,-4.5,32.5,Tmax,8
7.668744397528214e-5,1.1641887652625298e-5,9.999147521781387,1.3124710019864934,34.57941998317345,1.164529586223399,28.872854200082458,0.8303742401537336,7.642722908442017e-5,5.870052897948254e-6,9.932937309712353,0.6896438896979294,34.646117728756856,0.6112878795913572,8e-5,10.5,34.5,Tmax,80
1.1000000000000002e-4,3.0173383424409838e-5,10.5,3.8889175164854834,34,1.7036180280895704e-4,28.487227100128887,0.5785611757861392,1.1000000000000002e-4,0,10.5,0,34,0,1.1000000000000002e-4,10.5,34,"a,Tmax",81
2.0890679566997408e-4,1.4566877387582168e-5,10.700397691268494,0.7056110856060194,38.996564551016554,0.4739431388695766,32.47832425687587,0.3231766880709758,2.0894614668912734e-4,9.123904168563672e-6,10.686036780996556,0.4322547539068003,39.00661746876412,0.3041641487138908,2.1e-4,11,39,all,83
