a_est,a_se,tmin,tmin_se,tmax,tmax_se,topt,topt_se,start_a,start_tmin,start_tmax,id,authors,Year,title,DOI,vi,order,family,genus,species,feeding_guild,lat,sd_median,thermal_breadth...25,t50_left...26,t50_right...27,tsm,therm_range,thermal_breadth...30,t50_left...31,t50_right...32,therm_window,thermal_breadth...34,t50_left...35,t50_right...36,thermal_breadth
0.23048045854284888,3.303245259899853e-6,-0.44132105901175184,0.10941458364140924,-0.21987196107333037,0.2080155173405442,-0.4595019021568608,0.15938457166751402,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.911399999999997,17.828300000000002,33.7397,0.24362111717654186,0.2524048453258473,15.911399999999997,17.828300000000002,33.7397,0.24487476948889858,15.911399999999997,17.828300000000002,33.7397,0.25177679797981545
0.25743283231791125,3.375215784184449e-6,-0.4527508551605388,0.10341170024008822,-0.23861031362892562,0.22431364177891344,-0.4778359238017765,0.17280764561886278,1.8e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.903200000000002,17.7998,33.703,0.2373585531954975,0.2505210008968914,15.903200000000002,17.7998,33.703,0.24236784763313096,15.903200000000002,17.7998,33.703,0.2492655987680829
0.29408975349741395,3.732375985808479e-6,-0.38302796522944643,0.11469929142849626,-0.32729258269870926,0.2300292198473418,-0.5472262545336791,0.1768826095092829,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.709700000000003,17.8112,33.520900000000005,0.14623248220550009,0.159158893350377,15.709700000000003,17.8112,33.520900000000005,0.15300027521929424,15.709700000000005,17.8112,33.520900000000005,0.1745824152185487
0.22735767227908119,3.457028381917754e-6,-0.43462457865887966,0.11591838334217797,-0.24174135571180885,0.21412741727652856,-0.4785180176607122,0.16390316538813104,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.8739,17.819000000000003,33.6929,0.226109180014089,0.23298030537367273,15.8739,17.819000000000003,33.6929,0.22923107601832762,15.873899999999999,17.819000000000003,33.6929,0.2373585531954975
0.28014151879580945,3.345302744708273e-6,-0.3582641673382057,0.10029385105087144,-0.26057862420415323,0.21574820439490844,-0.4696680009433965,0.1662635716198118,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.739500000000003,17.9226,33.6621,0.16224045303587675,0.1653235541326841,15.739500000000003,17.9226,33.6621,0.15607884430204622,15.739500000000003,17.9226,33.6621,0.18942812675956114
0.24863804511577187,3.3009988681074215e-6,-0.39878918892339,0.10025589162161738,-0.16347350677839353,0.224240400318086,-0.3915532319136155,0.17286726053809182,1.8e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.935100000000002,17.9231,33.858200000000004,0.2555465812790529,0.25743283231791125,15.935100000000002,17.9231,33.858200000000004,0.24612880677558382,15.935100000000002,17.9231,33.858200000000004,0.2643569842570645
0.27129383389426787,3.29740428945917e-6,-0.37387791834863315,0.10765334777190064,-0.3356485312114523,0.1942046929484037,-0.5521796976473068,0.1486914880674798,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.685700000000004,17.8213,33.507000000000005,0.13701439421648656,0.14623248220550009,15.685700000000004,17.8213,33.507000000000005,0.1394713805362058,15.685700000000004,17.8213,33.507000000000005,0.16285694895573077
0.27192509938204956,3.571064629174685e-6,-0.4520768890559529,0.12489199936268168,-0.3849928425101327,0.19731989167572847,-0.5886919169469177,0.1501487686402058,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.734000000000002,17.6837,33.4177,0.15423152721530914,0.18695102895161228,15.734000000000002,17.6837,33.4177,0.17643595931578787,15.734000000000002,17.6837,33.4177,0.18509395894326533
0.2612080911454226,3.7092390848952e-6,-0.3693146543039457,0.1209185277297387,-0.2505210008968914,0.2262078190506575,-0.46695233507805,0.1733094282559932,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.775299999999998,17.9023,33.6776,0.17829010977977441,0.18880874392414077,15.775299999999998,17.9023,33.6776,0.1727294707276356,15.775299999999998,17.9023,33.6776,0.19934831034090278
0.16224045303587675,3.745887743916925e-6,-0.49014806777708947,0.1354678405201402,-0.1745824152185487,0.23468059461186871,-0.4219544674876187,0.17890190120630223,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.0284,17.812,33.8404,0.2902801260113424,0.29345452060050176,16.0284,17.812,33.8404,0.29408975349741395,16.0284,17.812,33.8404,0.297267704409001
0.2864747067985949,3.4866495243514995e-6,-0.39023981423198234,0.10535194263989912,-0.3517843449351562,0.21975492665215465,-0.5721313234445179,0.16926652732406314,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.694300000000002,17.778200000000002,33.472500000000004,0.13762856267840914,0.15423152721530914,15.694300000000002,17.778200000000002,33.472500000000004,0.14807756674609096,15.694300000000002,17.778200000000002,33.472500000000004,0.16594036203688067
0.27824376293494557,3.1760769448711575e-6,-0.41996015310500595,0.107729606763139,-0.41332443176706346,0.17784115645190088,-0.6003080258727214,0.1357000168995192,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.6643,17.6938,33.3581,0.11799961723718491,0.14807756674609096,15.6643,17.6938,33.3581,0.14192920910411386,15.6643,17.6938,33.3581,0.15546301306796112
0.25931999973391917,3.783471502389736e-6,-0.4473648502247951,0.12445842938655674,-0.40076624499713853,0.22483005415105783,-0.5952161008533842,0.1722221523152416,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.709799999999998,17.6718,33.3816,0.14192920910411386,0.17211195464351417,15.709799999999998,17.6718,33.3816,0.16655723307988674,15.709799999999998,17.6718,33.3816,0.17520019629449482
0.1937658559260922,3.882499030724315e-6,-0.47170702473692305,0.128772703815393,-0.08802806644128877,0.2623029976722095,-0.3356485312114523,0.2012535311786574,1.8e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.1306,17.9307,34.0613,0.31512084403606605,0.31320329716097833,16.1306,17.9307,34.0613,0.31512084403606605,16.1306,17.9307,34.0613,0.3202399935642384
0.19066711072465392,3.7126126374181702e-6,-0.4446767163078675,0.120740987964741,-0.16409012675072535,0.24867350148178155,-0.4027448688100287,0.1910702552953647,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.984100000000002,17.8736,33.8577,0.2731879557857404,0.2807743280164976,15.984100000000002,17.8736,33.8577,0.2731879557857404,15.984100000000002,17.8736,33.8577,0.2826734315855671
0.24174135571180902,3.5427800206586813e-6,-0.414650111510252,0.10303971888471336,-0.22798205121128096,0.2488769642805124,-0.45679898697808,0.192446621268046,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.874,17.855,33.729,0.22735767227908119,0.23173020094115612,15.874,17.855,33.729,0.2204952941934765,15.873999999999999,17.855,33.729,0.2379843867998658
0.15854276367269057,3.420877868735377e-6,-0.5046069158142945,0.11889909084573164,-0.16285694895573077,0.2250342327204338,-0.419295753041396,0.17224447852546476,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.0715,17.7868,33.8583,0.3023586921722281,0.30618207514226004,16.0715,17.7868,33.8583,0.30937164786226135,16.0715,17.7868,33.8583,0.30809544288460644
0.19252613623318865,3.3403689885792015e-6,-0.48466693986412945,0.10992720291267127,-0.15854276367269057,0.22290058613366293,-0.4060460868828875,0.17112996415191437,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.033500000000004,17.8352,33.868700000000004,0.29281940609654517,0.29408975349741395,16.033500000000004,17.8352,33.868700000000004,0.29345452060050176,16.033500000000004,17.8352,33.868700000000004,0.29853972407223706
0.20307339022491852,3.448809483593001e-6,-0.4460203803946992,0.11485057238778126,-0.10942667439976349,0.22763431602446985,-0.356967007589316,0.17451122659502552,1.8e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.066399999999998,17.928900000000002,33.9953,0.3029956142961921,0.29790365398833235,16.066399999999998,17.928900000000002,33.9953,0.29790365398833235,16.066399999999998,17.928900000000002,33.9953,0.30618207514226004
0.18509395894326533,3.4106630244137645e-6,-0.4887764111146694,0.10767791343729084,-0.24487476948889858,0.2330128388455482,-0.4915206472455553,0.17948325527838285,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.935799999999997,17.749100000000002,33.6849,0.25114884992980563,0.27192509938204956,15.935799999999997,17.749100000000002,33.6849,0.26561727406554586,15.935799999999997,17.749100000000002,33.6849,0.2649870765504215
0.18695102895161228,3.3753986328598075e-6,-0.4453484478454156,0.11399980372992918,-0.23548160900376386,0.21459652778816635,-0.47034745817914864,0.16437798082092248,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.899199999999995,17.8118,33.711,0.23298030537367273,0.24801058936772116,15.899199999999995,17.8118,33.711,0.2404886561963937,15.899199999999997,17.8118,33.711,0.24675597047469877
0.21800247316102978,3.9740116294012574e-6,-0.4373008156748398,0.13073547462728904,-0.1974868104395352,0.2555321891251302,-0.44065052468429,0.19599253836383923,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.9273,17.8514,33.7787,0.2492655987680829,0.25869084163913086,15.9273,17.8514,33.7787,0.25366123902312965,15.927299999999999,17.8514,33.7787,0.2599492604946731
0.2286065190347296,3.4183738146076964e-6,-0.4252820626781819,0.09942019397420077,-0.26750850079822686,0.2402298787764214,-0.49770877766867533,0.1858110308875799,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.835200000000004,17.8075,33.642700000000005,0.2024523492543501,0.21862555082242052,15.835200000000004,17.8075,33.642700000000005,0.20742288490534203,15.835200000000004,17.8075,33.642700000000005,0.22174221775153136
0.18757019527448032,3.2642903458612075e-6,-0.49839752131366344,0.10856959442689552,-0.18385626720220277,0.21597429427780832,-0.4339560062587777,0.16570679007313385,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.0307,17.788,33.8187,0.2909147699420495,0.2966318750314912,16.0307,17.788,33.8187,0.295996165553417,16.0307,17.788,33.8187,0.29790365398833235
0.30554453525399045,3.4133982210073662e-6,-0.356967007589316,0.10699724740249682,-0.4106752471324461,0.19529439452549188,-0.5879685570384844,0.1497546647948667,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.563900000000004,17.7984,33.362300000000005,0.08131156770234187,0.10514325632494505,15.563900000000004,17.7984,33.362300000000005,0.09535969834421477,15.563900000000004,17.7984,33.362300000000005,0.11983778377127376
0.24989325060243436,3.743555928833208e-6,-0.4764724023474828,0.12833135403222304,-0.3049071195322948,0.2213220040380347,-0.5493475077242109,0.16897617040795598,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.8436,17.718,33.5616,0.20555834003920234,0.2286065190347296,15.8436,17.718,33.5616,0.22174221775153136,15.843599999999999,17.718,33.5616,0.22486104009359714
0.2637269969002702,3.5499692188521e-6,-0.39615553524449193,0.1229942342604753,-0.22673338196948217,0.20615195310246884,-0.4514031282358704,0.1570362188584972,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.8552,17.875400000000003,33.7306,0.2161337468543959,0.22174221775153136,15.8552,17.875400000000003,33.7306,0.20928815116249092,15.8552,17.875400000000003,33.7306,0.22985572243123029
0.2192487133714564,3.411571858102356e-6,-0.45747440219817365,0.10883469041209703,-0.24424789534886965,0.22423881941556176,-0.48603585095361074,0.17242531839657457,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.897200000000002,17.7878,33.685,0.23173020094115612,0.24863804511577187,15.897200000000002,17.7878,33.685,0.24111495865770768,15.897200000000002,17.7878,33.685,0.24612880677558382
0.26309711419514303,3.475013459717165e-6,-0.4186315380149126,0.1073554848850319,-0.2624673358570955,0.2245670763854935,-0.4908342419214178,0.1728278165704994,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.8342,17.8186,33.6528,0.20183138635820147,0.21675657144161153,15.8342,17.8186,33.6528,0.2043157074264382,15.8342,17.8186,33.6528,0.22111871299757055
0.2681391220586839,3.532003165968673e-6,-0.43596230685812415,0.111320393029382,-0.4312836517266506,0.2140678432920154,-0.6105389433411014,0.16446864428603308,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.658500000000004,17.6631,33.321600000000004,0.1143244736448117,0.14746248286264052,15.658500000000004,17.6631,33.321600000000004,0.1431584440532948,15.658500000000004,17.6631,33.321600000000004,0.15300027521929424
0.22673338196948217,3.521631595225526e-6,-0.38695920727587235,0.1164121122907378,-0.20058969375334962,0.22141981833034263,-0.4299486297665502,0.16966109566846585,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.864200000000004,17.9084,33.772600000000004,0.22298948617394732,0.22423710159296273,15.864200000000004,17.9084,33.772600000000004,0.21239855051390155,15.864200000000004,17.9084,33.772600000000004,0.2348561455727153
0.19934831034090278,3.3371919260268723e-6,-0.4676309279839498,0.1075381378381529,-0.2180024731610299,0.22166611700063876,-0.46424010855737924,0.1703988663986193,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.942300000000005,17.8027,33.745000000000005,0.25680398052745895,0.27129383389426787,15.942300000000005,17.8027,33.745000000000005,0.2637269969002702,15.942300000000003,17.8027,33.745000000000005,0.2694006848240661
0.16717416750941583,3.637981051576774e-6,-0.4635625859684222,0.1227682158829124,-0.09230425138038185,0.2460886208357864,-0.34661111407572404,0.18870597052721916,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,16.109,17.9292,34.0382,0.3125643710528288,0.30809544288460644,16.109,17.9292,34.0382,0.3106483569124854,16.109,17.9292,34.0382,0.31576028355360414
0.22798205121128112,3.819633973963342e-6,-0.3948397392496205,0.12222278633173445,-0.11677439472919611,0.25403129934221513,-0.3582641673382057,0.19519190609127285,1.8e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.9926,17.9772,33.9698,0.2795088217372232,0.27634700863474126,15.9926,17.9772,33.9698,0.26687798590346673,15.9926,17.9772,33.9698,0.28710865382611633
0.21987196107333037,3.1776480580780934e-6,-0.45342502698108306,0.10201220990469384,-0.167791165573355,0.2117310489187439,-0.4080289415633549,0.1627335653181224,1.7e-4,9,33.5,22,Ngowi,2017,Temperature-dependent phenology of Plutella xylostella (Lepidoptera: Plutellidae): Simulation and visualization of current and future distributions along the Eastern Afromontane,10.1371/journal.pone.0173590,0.001,Lepidoptera,Plutellidae,Plutella,xylostella,chewer,-3.51239,0.00707106781186547,15.992900000000002,17.861,33.8539,0.27634700863474126,0.2845735551915695,15.992900000000002,17.861,33.8539,0.27824376293494557,15.992900000000002,17.861,33.8539,0.2877427162604175
-1.0082186331879537,5.2844315995538585e-6,-0.33178906260105034,0.7438182409227037,-0.14623248220550009,0.24237896313051133,-0.3667105296088659,0.1734213752963992,9e-5,11,33.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,15.8396,18.062,33.9016,0.21177630719575793,0.20493698417649953,15.8396,18.062,33.9016,0.186331934291299,15.8396,18.062,33.9016,0.22298948617394732
-0.8826467070927904,6.216226306679464e-6,-0.18757019527448032,0.7773260767601492,-0.11126303520664504,0.27496396666986056,-0.29408975349741406,0.1949167505591092,6e-5,7,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,15.531400000000003,18.4591,33.990500000000004,0.08253246761552435,0.05813540030546079,15.531400000000003,18.4591,33.990500000000004,0.04777795746663309,15.531400000000005,18.4591,33.990500000000004,0.10453149873932753
-0.9219524130926096,5.856056360654341e-6,-0.3100099392233848,0.77942524601474,-0.18757019527448032,0.2518974652072173,-0.38695920727587235,0.18267428706374367,6e-5,6,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,15.751800000000005,18.0617,33.813500000000005,0.1702597991370307,0.15854276367269057,15.751800000000005,18.0617,33.813500000000005,0.14500270274401694,15.751800000000003,18.061700000000002,33.813500000000005,0.1919063874485293
-0.9608044803338688,5.90963502230285e-6,-0.2524048453258473,0.845842174785204,-0.17272947072763545,0.21647540876335397,-0.3634588649036345,0.16133931106091484,6e-5,7,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,15.6442,18.1994,33.8436,0.12290229782900527,0.10881463642982779,15.6442,18.1994,33.8436,0.09291527092597751,15.644200000000001,18.1994,33.8436,0.14438789535569696
-1.3293338111450752,6.642591206873934e-6,-0.5621275394175851,1.1588929471540272,-0.01855741516283037,0.36565759209592585,-0.2788762365478021,0.24623453245848528,6e-5,7,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,16.494800000000005,17.8568,34.351600000000005,0.3849928425101326,0.43998018842198106,16.494800000000005,17.8568,34.351600000000005,0.4839828249137576,16.494800000000005,17.8568,34.351600000000005,0.39155323191361535
-1.0905170727880256,5.710442331955622e-6,-0.5338481435964938,0.9099623830228016,-0.09841603582448988,0.256304047588211,-0.3680122799984663,0.18098404595293976,6e-5,6,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,16.2215,17.8029,34.0244,0.33371817554341565,0.33886857620042543,16.2215,17.8029,34.0244,0.35631865302211385,16.2215,17.8029,34.0244,0.34080228894521636
-1.077379677031963,5.558260831545103e-6,-0.3895833578925196,0.8466306249288897,-0.0978046956918485,0.2511661675086585,-0.33371817554341565,0.1773492812068677,6e-5,7,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,16.014499999999998,18.0101,34.0246,0.2877427162604175,0.2826734315855671,16.014499999999998,18.0101,34.0246,0.27255647324954235,16.014499999999998,18.0101,34.0246,0.29408975349741395
-0.936002608527614,6.162860049921536e-6,-0.31320329716097856,0.8883739410212171,-0.11616184932071222,0.23410823588995236,-0.33307500024909475,0.16915570527632315,6e-5,6,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,15.8475,18.1247,33.9722,0.2192487133714564,0.20307339022491852,15.8475,18.1247,33.9722,0.18323752705133806,15.8475,18.1247,33.9722,0.226109180014089
-1.2222795187515787,6.252972097433295e-6,-0.5635531885562893,1.0769573032699986,-0.02951192202903683,0.2956424183937201,-0.2934545206005019,0.2005243619292103,6e-5,6,34.5,23,Guo,2017,Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae),10.1093/jee/tow229,0.0031,Lepidoptera,Noctuidae,Athetis,dissimilis,chewer,36,0.0186,16.478100000000005,17.8232,34.301300000000005,0.3804104257489103,0.4339560062587777,16.478100000000005,17.8232,34.301300000000005,0.47920033422384517,16.478100000000005,17.8232,34.301300000000005,0.38695920727587235
