a_est,a_se,tmin,tmin_se,tmax,tmax_se,topt,topt_se,start_a,start_tmin,start_tmax,id,authors,Year,title,DOI,vi,order,family,genus,species,feeding_guild,lat,sd_median,thermal_breadth...25,t50_left...26,t50_right...27,tsm,therm_range,thermal_breadth...30,t50_left...31,t50_right...32,therm_window,thermal_breadth...34,t50_left...35,t50_right...36
2.132361529755472e-4,1.5797566668565497e-5,13.988048015433227,0.4354669658820033,35.17206583226341,0.4136239313269328,29.96240282646308,0.29174719701201735,2.1e-4,14,35.5,47,Bahirai,2019,Effect of temperature on life table parameters of Rhyncaphytoptus ficifoliae Keifer (Trombidiformes; Diptilomiopidae),10.11158/saa.24.8.5,0.006,Acari,Diptilomiopidae,Rhyncaphytoptus,ficifoliae,sucker,33.48421,0.046475800154489,14.266400000000004,20.9056,35.172000000000004,5.209663005800326,21.184017816830178,14.266400000000004,20.9056,35.172000000000004,15.974354811029853,14.266400000000004,20.9056,35.172000000000004
2.2753161224399528e-4,1.2811414604773002e-5,12.742195272479714,0.32027149029149604,31.17773790129569,0.19174292728428996,26.61738107070071,0.1343646886198226,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.4666,18.7111,31.1777,4.56035683059498,18.435542628815973,12.4666,18.7111,31.1777,13.875185798220995,12.4666,18.711100000000002,31.1777
2.2555751157565584e-4,1.3350076241860851e-5,12.587650763090233,0.34041461054653677,31.690167513134824,0.24390950808488993,26.993629642469138,0.16844096278020196,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.8622,18.8279,31.6901,4.696537870665686,19.102516750044593,12.8622,18.8279,31.6901,14.405978879378905,12.862200000000001,18.8279,31.6901
2.1931529835060603e-4,1.3473711985871378e-5,12.768106564300696,0.36915797142320406,31.404821780960763,0.2069274016086752,26.799927364873675,0.14123339447487923,1.6e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.5927,18.8121,31.4048,4.604894416087088,18.636715216660065,12.5927,18.8121,31.4048,14.031820800572978,12.5927,18.8121,31.4048
2.351400456331533e-4,1.3836538429171134e-5,13.073785803794433,0.333659587460194,31.52975596008631,0.2160967456655115,26.9498485294303,0.14875694823002847,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.5079,19.0218,31.5297,4.579907430656007,18.455970156291876,12.5079,19.0218,31.5297,13.876062725635869,12.5079,19.021800000000002,31.529700000000002
2.1376308918752188e-4,1.3101357125791456e-5,12.37637636391282,0.3759031767736252,31.470128703727575,0.21929322929039455,26.78557107105499,0.1495904907780019,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.837300000000004,18.6328,31.4701,4.684557632672586,19.093752339814756,12.837300000000004,18.6328,31.4701,14.409194707142168,12.837300000000003,18.6328,31.470100000000002
2.1252232137756885e-4,1.4659590034794196e-5,12.226318537088217,0.41642875029155624,31.842731340500055,0.2930258650092361,27.053738441356224,0.20042788938419143,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.1421,18.7006,31.8427,4.788992899143832,19.61641280341184,13.1421,18.7006,31.8427,14.827419904268007,13.1421,18.7006,31.8427
2.2527641130657612e-4,1.236393495397326e-5,12.598467232506886,0.3166835657102479,31.71326298796644,0.2261622579629083,27.013576618290113,0.15593024966977634,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.8708,18.8424,31.7132,4.6996863696763285,19.114795755459554,12.8708,18.8424,31.7132,14.415109385783227,12.8708,18.8424,31.7132
2.3242436878161655e-4,1.3056435736326447e-5,12.696345099433051,0.3027122472018022,31.539845544440485,0.24127656475683157,26.893801632326824,0.16995654113359082,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.713300000000004,18.8265,31.539800000000003,4.646043912113662,18.843500445007436,12.713300000000004,18.8265,31.539800000000003,14.197456532893773,12.713300000000004,18.8265,31.539800000000003
2.1665395906519824e-4,1.3239650645125386e-5,12.59955075309878,0.3459416435689244,31.35295817804149,0.23121405137669795,26.73082029659469,0.16156796010941557,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.6493,18.7036,31.3529,4.6221378814468,18.753407424942708,12.6493,18.7036,31.3529,14.13126954349591,12.6493,18.7036,31.3529
2.1879024462253383e-4,1.3132563042591596e-5,12.262249739971168,0.38962193845269927,31.4870935889424,0.20001018324040656,26.779994279817345,0.13395919394715994,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.9066,18.5804,31.487,4.707099309125056,19.224843848971233,12.9066,18.5804,31.487,14.517744539846177,12.906600000000001,18.5804,31.487000000000002
2.1495857518226573e-4,1.4416667447998436e-5,12.327859289094214,0.41200884005841537,31.738849403410153,0.26390717084746657,26.988757105450823,0.17904533455104338,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.026600000000002,18.7122,31.7388,4.7500922979593305,19.41099011431594,13.026600000000002,18.7122,31.7388,14.66089781635661,13.026600000000002,18.7122,31.7388
2.2099492594889885e-4,1.2776542464834683e-5,12.64700831321098,0.35485780652513466,31.508995543582714,0.19970170156920392,26.8612936501666,0.1351673232649606,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.7201,18.7888,31.5089,4.647701893416112,18.86198723037173,12.7201,18.7888,31.5089,14.214285336955621,12.720099999999999,18.788800000000002,31.5089
2.088132333133638e-4,1.5505555186740475e-5,12.349231001068476,0.4556353595302711,31.96054744265208,0.3117776425078616,27.16660323090226,0.21108445256504388,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.150800000000004,18.8097,31.960500000000003,4.793944211749817,19.611316441583604,13.150800000000004,18.8097,31.960500000000003,14.817372229833785,13.150800000000004,18.8097,31.960500000000003
2.295682499269026e-4,1.379002235676394e-5,12.692105065815674,0.3334749075969075,31.443112391483886,0.23796247412737,26.817156319080063,0.16649990855535332,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.656200000000002,18.7869,31.4431,4.625956072403824,18.751007325668212,12.656200000000002,18.7869,31.4431,14.125051253264388,12.656200000000002,18.7869,31.4431
2.307484006170891e-4,1.282637888103505e-5,12.85999310447782,0.310902174410203,31.47274407423055,0.21249479105037544,26.86876738874132,0.1477193550961099,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.586000000000002,18.8867,31.472700000000003,4.603976685489233,18.61275096975273,12.586000000000002,18.8867,31.472700000000003,14.008774284263499,12.586000000000002,18.8867,31.472700000000003
2.673345872724683e-4,1.3377676288213875e-5,13.581083796025816,0.2677679886768566,31.060799237494656,0.15147667420128785,26.670643382059563,0.10720132883996727,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,11.9439,19.1168,31.0607,4.3901558554350935,17.47971544146884,11.9439,19.1168,31.0607,13.089559586033747,11.9439,19.1168,31.0607
2.1419246589383085e-4,1.395538814790842e-5,12.479993348616194,0.3811149127600907,31.743084475707462,0.27063405568204485,27.017275936417978,0.1861904672321975,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.950500000000002,18.7925,31.743,4.725808539289485,19.26309112709127,12.950500000000002,18.7925,31.743,14.537282587801784,12.950500000000002,18.7925,31.743000000000002
2.332247544411281e-4,1.2778021292797156e-5,12.569773863565333,0.30443758612958094,31.643691671415585,0.2364178883074013,26.95413907312052,0.16526020138872677,1.8e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.843100000000003,18.8005,31.643600000000003,4.689552598295066,19.07391780785025,12.843100000000003,18.8005,31.643600000000003,14.384365209555186,12.843100000000003,18.8005,31.643600000000003
2.0148026098452192e-4,1.3976852851619651e-5,11.983128747394218,0.44348396635611953,31.650263014966725,0.2636569030342606,26.86253077495251,0.178064752565517,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.149,18.5012,31.6502,4.787732240014215,19.667134267572507,13.149,18.5012,31.6502,14.879402027558292,13.149000000000001,18.5012,31.6502
2.3472018989941287e-4,1.300733082635803e-5,12.852679676727748,0.32231754430559495,31.36193250399076,0.1909079148692338,26.78060454414425,0.1316190533392315,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.521700000000004,18.8402,31.3619,4.5813279598465115,18.509252827263012,12.521700000000004,18.8402,31.3619,13.927924867416502,12.521700000000003,18.8402,31.361900000000002
2.5750960571370955e-4,1.293181373819236e-5,13.356493098731177,0.2544420573871339,31.09519466468893,0.17763263391604403,26.65824136344635,0.1270364923390318,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.087300000000004,19.0078,31.0951,4.436953301242578,17.738701565957754,12.087300000000004,19.0078,31.0951,13.301748264715174,12.087300000000003,19.0078,31.095100000000002
2.307124983912611e-4,1.428144231821268e-5,12.83870850784628,0.3423843135287034,31.399691946810925,0.23604065606584865,26.80785336893235,0.16499415298215198,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.552200000000004,18.8474,31.399600000000003,4.591838577878576,18.560983438964648,12.552200000000004,18.8474,31.399600000000003,13.96914486108607,12.552200000000003,18.8474,31.399600000000003
2.0846160496549356e-4,1.2939498651519286e-5,12.485657276460977,0.36278954053164,31.835947460942773,0.2650591065545263,27.09119386777549,0.18222478932446967,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.0044,18.8315,31.8359,4.744753593167282,19.350290184481796,13.0044,18.8315,31.8359,14.605536591314515,13.0044,18.831500000000002,31.835900000000002
2.493679207980268e-4,1.3349819094008112e-5,13.03275365769228,0.29748959353483273,30.96517696060958,0.16229234154433603,26.500388336610467,0.1154346625471966,1.3000000000000002e-4,8,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.1809,18.7842,30.965100000000003,4.464788623999112,17.9324233029173,12.1809,18.7842,30.965100000000003,13.467634678918186,12.180900000000001,18.784200000000002,30.965100000000003
2.513692167407362e-4,1.2046958911790912e-5,12.821387757982,0.2730049835379593,31.05754844241197,0.15190602019879126,26.536576960877415,0.10704694311150122,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.3506,18.7069,31.0575,4.520971481534556,18.23616068442997,12.3506,18.7069,31.0575,13.715189202895415,12.3506,18.7069,31.0575
2.476083798063673e-4,1.304511894720776e-5,12.99279365787234,0.27755778120090163,31.308352642654366,0.20483900029656568,26.762452700757432,0.1449840351146988,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.4143,18.894,31.308300000000003,4.545899941896934,18.315558984782026,12.4143,18.894,31.308300000000003,13.769659042885092,12.4143,18.894000000000002,31.308300000000003
2.112711149369607e-4,1.4567555758148086e-5,12.2243939339903,0.43091032116530054,31.77912879070261,0.2718900541302213,27.00339498124175,0.18364127900626373,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.104300000000002,18.6748,31.779100000000003,4.77573380946086,19.55473485671231,13.104300000000002,18.6748,31.779100000000003,14.779001047251452,13.104300000000002,18.6748,31.779100000000003
2.0987620526404e-4,1.0188791278294073e-5,12.208136763396269,0.3517183689994547,32.190979771116595,0.1112285561370783,27.32476087603384,0.09057589011694414,1.8e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.3633,18.8276,32.1909,4.866218895082756,19.982843007720327,13.3633,18.8276,32.1909,15.11662411263757,13.363299999999999,18.8276,32.1909
2.2977767138017085e-4,1.369734576378239e-5,12.54593738733385,0.3492216738608349,31.372433854546607,0.216026196775262,26.737117158870905,0.14949666076592075,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.689300000000005,18.6831,31.372400000000003,4.6353166956757015,18.826496467212756,12.689300000000005,18.6831,31.372400000000003,14.191179771537055,12.689300000000003,18.6831,31.372400000000003
2.334300152172183e-4,1.3101075997912792e-5,12.910985349664344,0.3066711994337087,31.457044754344615,0.2196401770425888,26.865104531539327,0.1536293423310769,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.5494,18.9076,31.457,4.591940222805288,18.54605940468027,12.5494,18.9076,31.457,13.954119181874983,12.549399999999999,18.907600000000002,31.457
2.1867128886589912e-4,1.3505052277156517e-5,12.571642604402022,0.34620478076999295,31.372583849344597,0.24088118344635473,26.741544251381924,0.16881081014217988,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.675900000000002,18.6966,31.3725,4.631039597962673,18.800941244942575,12.675900000000002,18.6966,31.3725,14.169901646979902,12.675900000000002,18.6966,31.372500000000002
2.0967487637625612e-4,1.3094014749344484e-5,12.579138285567437,0.37851755186320846,31.685705341017904,0.23672241731740895,26.988703553099544,0.1605250978837475,1.6e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.864,18.8217,31.6857,4.69700178791836,19.10656705545047,12.864,18.8217,31.6857,14.409565267532107,12.864,18.8217,31.6857
2.1479653897745637e-4,1.3321410922971408e-5,12.158786684489485,0.391518691715655,31.448439786170276,0.21799098077516085,26.73253272926529,0.14810236397460536,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.936300000000005,18.5121,31.448400000000003,4.715907056904985,19.28965310168079,12.936300000000005,18.5121,31.448400000000003,14.573746044775806,12.936300000000003,18.5121,31.448400000000003
2.0380826889695804e-4,1.4185680152772606e-5,12.166642494184302,0.43253868930707184,31.895957668022547,0.2895067024851972,27.08583390805017,0.19605910622601153,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.205000000000002,18.6909,31.8959,4.810123759972377,19.729315173838245,13.205000000000002,18.6909,31.8959,14.919191413865867,13.205000000000002,18.6909,31.8959
2.2404450852586067e-4,1.3590165962948984e-5,12.487417051269269,0.35620134287402494,31.42399863720995,0.22555574120802163,26.76782441943775,0.1559228003927263,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.751300000000004,18.6726,31.423900000000003,4.6561742177722,18.936581585940683,12.751300000000004,18.6726,31.423900000000003,14.280407368168483,12.751300000000004,18.6726,31.423900000000003
2.0336873092636863e-4,1.4338192154886374e-5,11.97731338410869,0.47404254200853513,31.66075660225424,0.24694555547048583,26.86984210862232,0.16329898417232985,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.1584,18.5023,31.6607,4.79091449363192,19.68344321814555,13.1584,18.5023,31.6607,14.892528724513628,13.1584,18.5023,31.660700000000002
2.2603881471217735e-4,1.3462317060749784e-5,12.584947318548757,0.3668480501338373,31.591470430767888,0.2129091008703404,26.915658563718353,0.1437852440413793,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.8032,18.7882,31.5914,4.675811867049536,19.00652311221913,12.8032,18.7882,31.5914,14.330711245169596,12.8032,18.7882,31.5914
2.0081461979575417e-4,1.2810885087093004e-5,12.181892471100673,0.4044958293973755,31.78791217943416,0.248137741595942,27.003329116839232,0.16679933291702617,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.1314,18.6565,31.7879,4.784583062594926,19.606019708333484,13.1314,18.6565,31.7879,14.82143664573856,13.1314,18.6565,31.7879
2.2115748406257007e-4,1.4214175332720291e-5,12.67600692746653,0.37676099811137664,31.59353567437339,0.2451717594892627,26.93253557397972,0.16813646275849747,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.756900000000002,18.8366,31.5935,4.661000100393668,18.91752874690686,12.756900000000002,18.8366,31.5935,14.25652864651319,12.756900000000002,18.8366,31.593500000000002
2.4802456169097786e-4,1.305515520289532e-5,12.670950862881798,0.3175993175584218,30.969886295807076,0.14811355999805548,26.442255020030935,0.1043031049362125,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.3762,18.5936,30.969800000000003,4.527631275776141,18.298935432925276,12.3762,18.5936,30.969800000000003,13.771304157149137,12.3762,18.593600000000002,30.969800000000003
2.1907464988194024e-4,1.3425716217834627e-5,12.537361416489604,0.34719593230256024,31.735278356911472,0.2646967289215897,27.02068236878845,0.18384011616654733,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.916,18.8192,31.735200000000003,4.714595988123023,19.19791694042187,12.916,18.8192,31.735200000000003,14.483320952298845,12.916,18.819200000000002,31.735200000000003
2.1710990799406275e-4,1.3275888833469929e-5,12.297292908597733,0.36156874540646816,31.54782745486041,0.24302956920002075,26.83353210290369,0.16787264027389096,1.6e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.925700000000004,18.6221,31.5478,4.7142953519567214,19.250534546262678,12.925700000000004,18.6221,31.5478,14.536239194305956,12.925700000000003,18.6221,31.547800000000002
2.3195488820155444e-4,1.30614591830198e-5,12.547256955222243,0.3419562942772256,31.116034289611324,0.1723416439950829,26.536040095275645,0.11971463365775524,1.4e-4,9,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.531200000000002,18.5848,31.116000000000003,4.579994194335679,18.568777334389083,12.531200000000002,18.5848,31.116000000000003,13.988783140053402,12.531200000000002,18.5848,31.116000000000003
2.1544257005056723e-4,9.847380475694229e-6,12.629139931281411,0.2883103672437346,32.19120279662635,0.1257046633233607,27.39419224876596,0.09764684086282788,1.9e-4,12,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,13.1474,19.0438,32.1912,4.797010547860388,19.562062865344938,13.1474,19.0438,32.1912,14.76505231748455,13.147400000000001,19.0438,32.1912
2.3209522289860133e-4,1.3651242292319178e-5,12.86875956981448,0.34546268731739754,31.32153540875582,0.19559602533104117,26.751651553983617,0.13465131652285398,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.4883,18.8332,31.3215,4.569883854772204,18.452775838941342,12.4883,18.8332,31.3215,13.882891984169136,12.488299999999999,18.8332,31.3215
2.4154182643117093e-4,1.197020090355992e-5,12.98879299012012,0.2729702129925788,31.230647291788248,0.17333195494270676,26.7008594651379,0.12163814644017372,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.3685,18.8621,31.230600000000003,4.529787826650349,18.241854301668127,12.3685,18.8621,31.230600000000003,13.71206647501778,12.368500000000001,18.8621,31.230600000000003
2.3002586052022007e-4,1.3195854980028409e-5,12.817113533169602,0.331492139177205,31.268977814006647,0.1940122181529841,26.701657763888523,0.13462416571570768,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.4832,18.7857,31.2689,4.5673200501181235,18.451864280837043,12.4832,18.7857,31.2689,13.884544230718921,12.4832,18.785700000000002,31.268900000000002
2.0830869240559256e-4,1.3309334006488251e-5,12.35662203517031,0.38758297798433966,31.67026524326879,0.2499349987021917,26.93959280228328,0.17042510544357847,1.5e-4,10,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.9698,18.7004,31.6702,4.730672440985511,19.31364320809848,12.9698,18.7004,31.6702,14.582970767112968,12.9698,18.700400000000002,31.6702
2.3406624297750943e-4,1.4464978158432855e-5,12.840991963692584,0.35404931156510516,31.611110384205244,0.23899045807385763,26.974111754654224,0.164495762459873,1.7e-4,11,32.5,49,Chen,2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple",10.1016/j.aspen.2016.01.004,0.0066,Acari,Tetranychidae,Oligonychus,litchii,sucker,22.61197,0.0462,12.6812,18.9299,31.6111,4.6369986295510195,18.77011842051266,12.6812,18.9299,31.6111,14.13311979096164,12.6812,18.9299,31.6111
